OBJECTID,PIDN,DISTRICT,MAP,COMMENT,PIDN_ORIGINAL,RESOLUTION,RES_DATE,BOOK,PAGE,INSTRUMENT,REC_DATE,LAST_REVIEW,FLAG,RES_ACRES
17812,22000CG005800,22,CG,,22000CG005800,2000-1,2000/03/08 00:00:00+00,1393,8353,2000016020,2000/03/24 00:00:00+00,1970/01/01 00:00:00+00,,56.00999832
17813,22000CG006700,22,CG,,22000CG006700,2003-03,2003/02/12 00:00:00+00,1570,3011,2003049048,2003/05/23 00:00:00+00,1970/01/01 00:00:00+00,,64.12999725
17814,22000CG0071B0,22,CG,,22000CG0071B0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,16
17815,22000CG007200,22,CG,,22000CG007200,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,135
17816,22000CG0072D0,22,CG,,22000CG0072D0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
17817,22000CG007400,22,CG,,22000CG007400,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,47
17818,22000CG007700,22,CG,,22000CG007700,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
17819,22000CG010000,22,CG,,22000CG010000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,90
17820,22000CH001200,22,CH,,22000CH001200,2007-02,2007/03/14 00:00:00+00,1881,7165,2007021047,2007/03/22 00:00:00+00,1970/01/01 00:00:00+00,,50
17821,22000CH0026D0,22,CH,,22000CH0026D0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,16
17822,22000CH002700,22,CH,,22000CH002700,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,40
17823,22000CH0040A0,22,CH,,22000CH0040A0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,95
17824,22000AH0020C0,22,AH,,22000AH0020C0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,104
17849,22000AH0022D0,22,AH,,22000AH0022D0,2003-06,2003/09/10 00:00:00+00,1603,0124,2003093239,2003/09/15 00:00:00+00,1970/01/01 00:00:00+00,,15
17850,37000AF0030D0,37,AF,,37000AF0030D0,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,19.60000038
17851,37000AF0030H0,37,AF,,37000AF0030H0,389,2002/08/01 00:00:00+00,1514,2473,2002073080,2002/09/04 00:00:00+00,1970/01/01 00:00:00+00,,24.59000015
17852,37000AF003400,37,AF,,37000AF003400,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,18
17853,37000AG0036A0,37,AG,,37000AG0036A0,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,13.5
17854,37000AG0037A0,37,AG,,37000AG0037A0,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,1
17855,37000AG003800,37,AG,,37000AG003800,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,14
17856,37000AG0039A0,37,AG,,37000AG0039A0,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,5.00689983
17857,37000AG0039B0,37,AG,,37000AG0039B0,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,12
17858,37000AF0054A0,37,AF,,37000AF0054A0,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,28
17859,37000AG002600,37,AG,,37000AG002600,389,2002/08/01 00:00:00+00,1514,2473,2002072080,2002/09/04 00:00:00+00,1970/01/01 00:00:00+00,,0
17860,37000AG004300,37,AG,,37000AG004300,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,20
17863,37000BF007600,37,BF,,37000BF007600,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,9.47900009
17864,37000BF0076N0,37,BF,,37000BF0076N0,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,11.11999989
17865,37000BG003800,37,BG,,37000BG003800,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,125.30000305
17866,37000BG0081A0,37,BG,,37000BG0081A0,408,2004/05/06 00:00:00+00,1677,4167,2004080334,2004/09/17 00:00:00+00,1970/01/01 00:00:00+00,,21.69000053
17867,37000BG008300,37,BG,,37000BG008300,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,60
17870,22000CG012000,22,CG,,22000CG012000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,11.30000019
17873,25000DK0066K0,25,DK,,25000DK006600,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,0
17874,2500007002300,25,07,,25000CL0004B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,0
17875,2500007002400,25,07,,25000CL0004B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,0
17876,2500007002500,25,07,,25000CL0004B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,0
17877,2500007002600,25,07,,25000CL0004B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
17878,2500007002700,25,07,,25000CL0004B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
17879,2500007002800,25,07,,25000CL0004B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,0
17880,22000AH0020P0,22,AH,,22000AH0020C0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
17881,22000AH0020Q0,22,AH,,22000AH0020C0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
17882,22000AH0020R0,22,AH,,22000AH0020C0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
17883,22000AH0036C0,22,AH,,22000AH003600,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
17884,22000AH0036D0,22,AH,,22000AH003600,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
17885,22000CG0041A0,22,CG,,22000CG004100,96-3,1996/03/13 00:00:00+00,1256,8911,1996014330,1996/03/22 00:00:00+00,1970/01/01 00:00:00+00,,0
17886,22000CG0067A0,22,CG,,22000CG006700,2003-03,2003/02/12 00:00:00+00,1570,3011,2003049048,2003/05/23 00:00:00+00,1970/01/01 00:00:00+00,,0
17887,22000CG0071C0,22,CG,,22000CG0071B0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
17889,22000CH0015A0,22,CH,,22000CH001500,2007-05,2007/11/14 00:00:00+00,1933,2556,2007084399,2007/11/15 00:00:00+00,1970/01/01 00:00:00+00,,0
17890,22000CH0026B0,22,CH,,22000CH0026B0,2007-02,2007/03/14 00:00:00+00,1881,7165,2007021047,2007/03/22 00:00:00+00,1970/01/01 00:00:00+00,,10
17891,22000CH0040C0,22,CH,,22000CH004000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
17892,2500007002900,25,07,,25000CL0004B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,0
17893,2500007003000,25,07,,25000CL0004B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,0
17894,22000CH0040H0,22,CH,,22000CH004000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
17895,22000CG009200,22,CG,,22000CG009200,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,21
17897,22000CG009600,22,CG,,22000CG009600,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,67
17898,22000CG010200,22,CG,,22000CG010200,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,35
17899,22000CG010700,22,CG,,22000CG010700,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,107
17900,22000CG0111D0,22,CG,,22000CG0111D0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,125
17901,22000CG011200,22,CG,,22000CG011200,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,57
17902,22000CG0113C0,22,CG,,22000CG0113C0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,63
17903,22000CH000600,22,CH,,22000CH000600,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,65
17904,22000CH001500,22,CH,,22000CH001500,2007-05,2007/11/14 00:00:00+00,1933,2556,2007084399,2007/11/15 00:00:00+00,1970/01/01 00:00:00+00,,67
17905,22000CH001600,22,CH,,22000CH001600,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,131
17906,22000CH002800,22,CH,,22000CH002800,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,69.58999634
17907,22000CH004000,22,CH,,22000CH004000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,96
17912,37000AG003700,37,AG,,37000AG003700,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,24
17913,3700003001000,37,03,,37000BF003400,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,0
17914,3700003001100,37,03,,37000BF003400,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,0
17915,3700003001300,37,03,,37000BF003400,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,0
17916,37000AF0108D0,37,AF,,37000BF010100,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,0
17917,37000BF0101A0,37,BF,,37000BF010100,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,0
17918,37000BG0083J0,37,BG,,37000BG008300,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,0
17919,37000CG0019D0,37,CG,,37000CG001900,389,2002/08/01 00:00:00+00,1514,2473,2002072080,2002/09/04 00:00:00+00,1970/01/01 00:00:00+00,,0
17925,22000CG010400,22,CG,,22000CG010400,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,56
17935,37000AG005000,37,AG,,37000AG005000,492,2012/03/19 00:00:00+00,2167,5771,2012015178,2012/03/19 00:00:00+00,1970/01/01 00:00:00+00,,119.5
17936,22000AG001000,22,AG,<Null>,22000AG001000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,170
17937,22000AH0018C0,22,AH,,22000AH0018C0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,68
17938,22000AH0022A0,22,AH,,22000AH0022A0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,131
17939,22000AH0030B0,22,AH,,22000AH003000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,40
17940,22000AH003600,22,AH,,22000AH003600,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,135
17941,22000BG001900,22,BG,,22000BG001900,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,90
17942,22000BG007900,22,BG,,22000BG007900,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,26.87000084
17943,22000BG009100,22,BG,,22000BG009100,96-3,1996/03/13 00:00:00+00,1256,8911,1996014330,1996/03/22 00:00:00+00,1970/01/01 00:00:00+00,,145
17944,22000BH002600,22,BH,,22000BH002600,93-2,1993/09/08 00:00:00+00,0720,0739,1993056624,1993/09/17 00:00:00+00,1970/01/01 00:00:00+00,,87.80000305
17945,22000BH0034A0,22,BH,,22000BH0034A0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,23.85000038
17946,22000BH006000,22,BH,,22000BH006000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,34
17947,22000BH006500,22,BH,,22000BH006500,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,79
17948,22000BH006700,22,BH,,22000BH006700,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,70
17949,22000BH006900,22,BH,,22000BH006900,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,84
17950,22000BH009000,22,BH,,22000BH009000,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
17951,22000BH009300,22,BH,,22000BH009300,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,60.15999985
17952,22000CG0007A0,22,CG,,22000CG0007A0,2000-2,2000/10/11 00:00:00+00,1413,4906,2000058586,2000/10/13 00:00:00+00,1970/01/01 00:00:00+00,,52
17953,22000CG005100,22,CG,,22000CG005100,93-2,1993/09/08 00:00:00+00,0720,0739,1993056624,1993/09/17 00:00:00+00,1970/01/01 00:00:00+00,,53
17954,22000CG005600,22,CG,,22000CG005600,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,50
17956,22000CG006800,22,CG,,22000CG006800,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,126
17957,22000CG0077A0,22,CG,,22000CG007700,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,45
17958,22000CG008100,22,CG,,22000CG008100,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,81.69999695
17960,25000DK003300,25,DK,,25000DK003300,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,31
17961,25000DK003500,25,DK,,25000DK003500,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,124
17962,25000DK003700,25,DK,,25000DK003700,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,60
17990,37000AF0048A0,37,AF,,37000AF0048A0,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,74
17991,37000AF010000,37,AF,,37000AF010000,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,45
17992,37000AG003900,37,AG,,37000AG003900,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,36
17993,37000BF0007A0,37,BF,,37000BF0007A0,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,60.79999924
17994,37000BF010100,37,BF,,37000BF010100,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,170.77000427
17995,37000BG004600,37,BG,,37000BG004600,408,2004/05/06 00:00:00+00,1677,4167,2004080334,2004/09/17 00:00:00+00,1970/01/01 00:00:00+00,,107
17996,22000AG001200,22,AG,,22000AG001200,2003-06,2003/09/10 00:00:00+00,1603,0124,2003093239,2003/09/15 00:00:00+00,1970/01/01 00:00:00+00,,126.98999786
17998,22000CH0022B0,22,CH,<Null>,22000CH0022B0,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,119.02999878
17999,22000CH0022G0,22,CH,<Null>,22000CH0022G0,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,1.99000001
18000,22000CH0022H0,22,CH,<Null>,22000CH0022H0,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,1.40999997
18001,22000BH001500,22,BH,<Null>,22000BH001500,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,79.77999878
18002,22000BG0023C0,22,BG,,22000BG0023C0,2011-05,2011/08/10 00:00:00+00,2138,7709,2011039170,2011/08/24 00:00:00+00,1970/01/01 00:00:00+00,,5.98000002
18003,22000BG006600,22,BG,,22000BG006600,2009-02,2009/02/11 00:00:00+00,2008,8630,2009012118,2009/03/09 00:00:00+00,1970/01/01 00:00:00+00,,19.65999985
18004,22000AH0022E0,22,AH,,22000AG0022E0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,57
18005,22000AH0004C0,22,AH,<Null>,22000AH0004C0,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,35.5
18006,22000AH000900,22,AH,<Null>,22000AH000900,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,41.02999878
18007,22000AH002400,22,AH,<Null>,22000AH002400,2005-2,2005/01/12 00:00:00+00,1708,7355,2005015320,2005/03/02 00:00:00+00,1970/01/01 00:00:00+00,,60
18008,22000CG0058B0,22,CG,<Null>,22000CG0058B0,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,12.67000008
18009,22000CG003400,22,CG,<Null>,22000CG003400,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,15.92000008
18012,22000CH0002C0,22,CH,,22000CH000200,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
18013,25000DK0066M0,25,DK,,25000DK006600,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,0
18014,25000DK006600,25,DK,,25000DK006600,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,98.72000122
18015,37000AF0029U0,37,AF,,37000AF002900,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,0
18016,37000AF002900,37,AF,,37000AF002900,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,55.5
18017,37000BG0049H0,37,BG,,37000BG0049H0,408,2004/05/06 00:00:00+00,1677,4167,2004080334,2004/09/17 00:00:00+00,1970/01/01 00:00:00+00,,33.20999908
18018,22000CF006800,22,CF,,22000CF006800,2013-02,2013/12/11 00:00:00+00,2262,8502,2013068378,2013/12/19 00:00:00+00,1970/01/01 00:00:00+00,,125
18022,25000DK0030B0,25,DK,,25000DK0030B0,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,12.19999981
18023,25000CL0041A0,25,CL,,25000CL0041A0,2,1991/12/04 00:00:00+00,0284,0069,1991058889,1991/12/13 00:00:00+00,1970/01/01 00:00:00+00,,210.88999939
18024,37000BF010300,37,BF,,,465,2009/04/27 00:00:00+00,2020,4609,2009026522,2009/05/12 00:00:00+00,1970/01/01 00:00:00+00,,6.82000017
18025,37000AG0043C0,37,AG,,,408,2004/05/06 00:00:00+00,1677,4167,2004080334,2004/09/17 00:00:00+00,1970/01/01 00:00:00+00,,40.58000183
18026,37000AF0029Q0,37,AF,,37000AF002900,332A,1995/05/04 00:00:00+00,1279,1670,1996072048,1996/12/09 00:00:00+00,1970/01/01 00:00:00+00,,0
18027,22000BH000400,22,BH,,22000BH000400,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,81
18028,22000CH0041A0,22,CH,,22000CH004100,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
18030,22000CH003900,22,CH,,22000CH003900,2003-06,2003/09/10 00:00:00+00,1603,0124,2003093239,2003/09/15 00:00:00+00,1970/01/01 00:00:00+00,,0
18032,22000CG004700,22,CG,,22000CG004700,2003-03,2003/02/12 00:00:00+00,1570,3011,2003049048,2003/05/23 00:00:00+00,1970/01/01 00:00:00+00,,57.50999832
18033,22000CG004700,22,CG,,22000CG006600,2003-03,2003/02/12 00:00:00+00,1570,3011,2003049048,2003/05/23 00:00:00+00,1970/01/01 00:00:00+00,,30.72999954
18034,22000BG005600,22,BG,,22000BG005600,2000-2,2000/10/11 00:00:00+00,1413,4906,2000058586,2000/10/13 00:00:00+00,1970/01/01 00:00:00+00,,121
18036,37000AG0026Q0,22,AG,,37000AG0026Q0,2015-02,2015/01/14 00:00:00+00,2306,4576,2015002214,2015/01/16 00:00:00+00,1970/01/01 00:00:00+00,,14
18038,22000CG007100,22,CG,,22000CG0071A0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,18.10000038
18039,22000CG0099C0,22,CG,,22000CG0099A0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,0
18041,37000AG002200,37,AG,,37000AG002200,353,1997/06/05 00:00:00+00,1295,7727,1997038002,1997/07/09 00:00:00+00,1970/01/01 00:00:00+00,,34.5
18042,22000BH0091A0,22,BH,,22000BH0091A0,2011-05,2011/08/10 00:00:00+00,2138,7709,2011039170,2011/08/24 00:00:00+00,1970/01/01 00:00:00+00,,94.59999847
18043,41000CJ001800,41,CJ,,41000CJ001800,2008-13,2008/09/02 00:00:00+00,1986,2697,2008059827,2008/09/22 00:00:00+00,1970/01/01 00:00:00+00,,40.36000061
18045,41000CJ008600,41,CJ,,41000CJ008600,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,20
18046,32000CJ002700,41,CJ,,32000CJ002700,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,30
18047,41000CJ0027K0,41,CJ,,32000CJ002700,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,0
18048,41000CJ0027J0,41,CJ,,32000CJ002700,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,0
18049,41000CJ0027H0,41,CJ,,32000CJ002700,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,0
18050,41000CJ0027G0,41,CJ,,32000CJ002700,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,0
18051,41000CJ0027F0,41,CJ,,32000CJ002700,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,0
18052,41000CJ0027E0,41,CJ,,32000CJ002700,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,0
18053,41000DK004100,41,DK,,41000DK004100,12/6/1988,1988/12/06 00:00:00+00,102A,0245,1989006827,1989/02/22 00:00:00+00,1970/01/01 00:00:00+00,,31.70000076
18054,25000CL004400,25,CL,,25000CL004400,1,1989/08/14 00:00:00+00,103T,1002,1989037866,1989/08/24 00:00:00+00,1970/01/01 00:00:00+00,,69
18056,22000CH0022F0,22,CH,,22000CH0022F0,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,1.23000002
18057,22000CG0041B0,22,CG,,22000CG004100,96-3,1996/03/13 00:00:00+00,1256,8911,1996014330,1996/03/22 00:00:00+00,1970/01/01 00:00:00+00,,0
18058,30000DE010600,30,DE,,30000DE010600,96-15,1996/12/04 00:00:00+00,1279,7692,1996073872,1996/12/17 00:00:00+00,1970/01/01 00:00:00+00,,57.84999847
18059,37000CG001900,37,CG,,37000CG001900,389,2002/08/01 00:00:00+00,1514,2473,2002072080,2002/09/04 00:00:00+00,1970/01/01 00:00:00+00,,43.25999832
